,Identifiant,GroupeEtMention,Titre,Date,Nom du contact,orga du contact,Url,Children,Parent,Fcats,BroAndSisters,Store
50,5edfd6f0-9daa-424b-b6bc-42160e71c673, Zone atelier Brest Iroise,"Suivi pluri-décennal du Sillon des Anglais (Landévennec, Finistère) à partir de modèles numériques de terrain, période 2005 - 2024.",2024-07-09T11:10:30,['Indigeo'],['UMR6554 LETG CNRS'],"['https://doi.org/10.35110/5edfd6f0-9daa-424b-b6bc-42160e71c673', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_200508.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_200512.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_200607.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_200701.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_200712.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_201106.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_201507.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_201806.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_202007.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_202207.zip', 'https://hal.science/hal-04179961', 'https://hal.archives-ouvertes.fr/hal-03473378', 'https://hal.science/hal-02129541', 'https://doi.org/10.1007/978-3-319-13716-2_15', 'https://doi.org/10.4000/geomorphologie.10246', 'http://doi.org/10.5150/jngcgc.2012.096-S', 'https://doi.org/10.4000/geomorphologie.9416', 'https://doi.org/10.1080/19648189.2008.9693002', 'https://doi.org/10.5150/jngcgc.2006.041-S', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/StephanP_FichautB_SuanezS_Mengleuz_SGMB_2005.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/StephanP_SuanezS_FichautB_Mengleuz_CGML_2005.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/StephanP_mobilit%C3%A9_cordons_littoraux_PAB_2007.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/FICHE_PC_SDANGLAIS.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/5edfd6f0-9daa-424b-b6bc-42160e71c673/attachments/SDANGLAIS_202407.zip']",[],[],[],[],à déterminer
51,d24df17c-8790-4758-a9fc-ca79712b7691, Zone atelier Armorique,"Relevés de macroinvertébrés benthiques (Pleine-Fougères, 2005) - Zone Atelier Armorique ZAAr",2021-10-06T10:35:45,"['Christophe Piscart', 'Françoise Le Moal']",['ECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],[],[],à déterminer
52,ba0bf764-dca7-4d3f-82d9-7a3c4178a6b9, Zone atelier Armorique,"Relevés Parasitoides-Pucerons (ZAAr, 2016-2017) - Zone Atelier Armorique ZAAr",2018-07-04T10:44:25,"['Cécile Le Lann', 'Romain GEORGES']",['ECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],[],[],à déterminer
53,84e7a32a-0ddd-47e8-a382-d65a7c90d5a4, Zone atelier Alpes,"SOERE OLA, Observatory on Alpine LAkes",2018-11-14T15:44:47,['Ghislaine MONET'],['INRA'],"['http://www6.inra.fr/soere-ola', 'https://si-ola.inra.fr/si_lacs/login.jsf']",[],[],[],[],à déterminer
54,FR-130005457-201808290955-1872_ScanHisto_LIVE_Rohrschollen_L1, Zone atelier environnementale urbaine,DONNEE : Scan historique du secteur de l'île du Rohrschollen - 1872 - Strasbourg,2018-11-16T14:49:35,['ESCHBACH David'],"['Laboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRAZone Atelier Environnementale UrbaineLaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRA']",['https://www.datagrandest.fr/geonetwork/srv/fre/catalog.search#/metadata/FR-130005457-201808290955-1872_Carte_LIVE_Rohrschollen_L1'],[],[],[],[],à déterminer
55,cbdadf35-8901-4446-b472-9428288ae713, Zone atelier bassin du Rhône,Inventaire des irrigants sur le département du Jura,2012-09-11T12:30:54,[],[],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
56,SEBIOPAG_2014-2019_Saisie_Predation_Toulouse, Zone atelier Pyrénées Garonne,"Données annuelles d'évaluation des taux de prédation de ravageurs au moyen de cartes de proies,dans lesparcelles de grandes cultures du réseau SEBIOPAG de 2014 à 2019",,['Laurent Burnel'],"['INRAE, UMR DYNAFOR']","['http://dx.doi.org/10.15454/G3ERWZ', 'http://dx.doi.org/10.1098/rspb.2018.2898', 'https://royalsocietypublishing.org/doi/suppl/10.1098/rspb.2018.2898']",[],[],"['http://147.100.164.43:8080/geonetwork/srv/eng/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=SEBIOPAG_2014-2019_Saisie_Predation_Toulouse_dsd']",[],à déterminer
57,bfc26f6f-6047-47d5-ad2e-917821ea2da1, Zone atelier Brest Iroise,MNT du tombolo du Bindy (rade de Brest) en janvier 2013,2019-02-11T13:02:55Z,"['Pierre, Stéphan']",['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/bfc26f6f-6047-47d5-ad2e-917821ea2da1/attachments/MNT_BINDY_2013_01_L93.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/bfc26f6f-6047-47d5-ad2e-917821ea2da1/attachments/MNT_BINDY_2013_01_L93.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/bfc26f6f-6047-47d5-ad2e-917821ea2da1/attachments/SEMIS_BINDY_2013_01_L93.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/bfc26f6f-6047-47d5-ad2e-917821ea2da1/attachments/Bindy_PC.pdf', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs']",[],[],[],[],à déterminer
58,d9e45dbc-9aac-4ae2-a214-55a0a6550b56, Zone atelier bassin du Rhône,Recensement horticole en Languedoc-Roussillon,2012-08-02T12:02:15,[],"[""Service Central des enquêtes et Etudes Statistiques du ministère de l'agriculture""]",['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
59,40b9940b-0f8a-403c-b5ca-dcb1a1dcf4cc, Zone atelier Armorique,"Occupation du sol (site Pleine-Fougères, 2001) - Zone Atelier Armorique ZAAr",2018-06-14T14:50:56,['nabucet jean'],['LETG-Rennes Costel'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],"['https://www.osuris.fr/geonetwork/srv/en/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=870903a7-3b9c-4d1a-9f09-073e092b8875']",[],à déterminer
60,25c13867-127b-485c-9e57-b6375dc4369e, Zone atelier bassin du Rhône,Suivi de la qualité des eaux de l'Ardières à la station du Pont de Pizay,2019-06-28T16:52:04,['Véronique GOUY'],['IRSTEA'],['https://saam.irstea.fr/'],[],[],[],[],à déterminer
61,e185bcd3-b735-4126-856a-4de502f8b553, Zone Atelier Seine,,2020-02-05T10:42:53,['Laurence LESTEL'],['Sorbonne Université - UMR 7619 Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
62,FR-130005457-201808290955-1949_OCS_LIVE_Rohrschollen_L1, Zone atelier environnementale urbaine,DONNEE : Occupation du sol de l'île du Rohrschollen - 1949 - Strasbourg,2018-11-16T15:10:58,['ESCHBACH David'],"['Laboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRAZone Atelier Environnementale UrbaineLaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRA']",['https://www.datagrandest.fr/geonetwork/srv/fre/catalog.search#/metadata/FR-130005457-201808290955-1949_Carte_LIVE_Rohrschollen_L1'],[],[],[],[],à déterminer
63,63cf34f8-ed54-4767-805c-a432d2c8e2e6, Zone atelier Brest Iroise,Accessibilité des parcelle cadastrales du Pays de Brest depuis la mairie du Conquet en 1952,2016-06-21T11:06:50,['Thibault Goriaud'],['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/63cf34f8-ed54-4767-805c-a432d2c8e2e6/attachments/30min_Le_conquet_parcelle.zip', 'https://portail.indigeo.fr/geoserver/wms', 'https://portail.indigeo.fr/geoserver/wfs']",[],[],[],[],à déterminer
64,e369b557-11c3-4ee1-b3b2-13e3a4c2b284, Zone atelier bassin du Rhône,Suivi du peuplement en algues et phanérogames de l'étang de Berre,2012-08-09T14:33:57,[],"[""GIP de Réhabilitation de l'Etang de Berre""]",['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
65,74ed41ae-bbcd-464e-9eaa-d216f16c96e2, Zone atelier Brest Iroise,Levé SMF Banc du Caro (octobre 2008),2019-02-11T18:15:53Z,"[""France Floc'h""]",['IUEM - Institut Universitaire Européen de la Mer'],['https://portail.indigeo.fr/geoserver/GEOSCIENCES-OCEAN/wcs'],[],[],[],[],à déterminer
66,8727086f-9868-4221-be22-0552a4ae2289, Zone atelier bassin du Rhône,Recensement des zones vulnérables sur le bassin Rhône-Méditerranée-Corse,2012-08-02T11:59:55,['DIREN'],['DIREN'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
67,cbab099a-c12a-4568-95e3-5a2523f969fe, Zone atelier bassin du Rhône,Instructions de la police de l'eau dans le département de l'Ardèche,2012-09-11T12:21:11,[],[],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
68,dbda0bc6-a8a7-463f-bf06-84515ae42a28, Zone atelier Brest Iroise,Patrimoine culturel sur Ouessant - Molène et Sein,2020-12-18T15:06:34Z,['Marie Hascoet'],['Zone Atelier Brest-Iroise (ZABrI)'],"['https://cat.indores.fr/geonetwork/srv/api/records/dbda0bc6-a8a7-463f-bf06-84515ae42a28/attachments/Ouessant.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/dbda0bc6-a8a7-463f-bf06-84515ae42a28/attachments/Sein.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/dbda0bc6-a8a7-463f-bf06-84515ae42a28/attachments/molene.zip', 'https://cat.indores.fr/geonetwork/srv/api/records/dbda0bc6-a8a7-463f-bf06-84515ae42a28/attachments/Tableurs_inventaire_Ouessant-Molene-Sein.zip']",[],[],[],[],à déterminer
69,97af4524-fa86-411a-90d2-023bd26d8731, Zone atelier bassin du Rhône,Suivi de l'activité de conchyliculture sur l'étang de Thau,2012-08-08T18:20:44,[],['DIDAM Hérault et Gard'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
70,24517946-d03e-4052-acbc-a0c9616b263b, Zone atelier Armorique,"Image Thermique drone (La Timbertière,2020-07-07) - Zone Atelier Armorique ZAAr",2022-09-01T14:29:34,['Thomas Houet'],['LETG UMR 6554 CNRS'],"['https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_07_07_thermique&format=image/geotiff']",[],"['https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_05_25_dsm&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_05_25_rgb&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/wms ', 'https://portail.indigeo.fr/geoserver/D2T/wcs ', 'https://portail.indigeo.fr/geoserver/D2T/wcsservice=WCS&version=2.0.1&request=GetCoverage&CoverageId=timbertiere_2020_07_07_dsm&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/wms ', 'https://portail.indigeo.fr/geoserver/D2T/wcs ', 'https://portail.indigeo.fr/geoserver/D2T/wcsservice=WCS&version=2.0.1&request=GetCoverage&CoverageId=timbertiere_2020_05_07_rgb&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/wms ', 'https://portail.indigeo.fr/geoserver/D2T/wcs ', 'https://portail.indigeo.fr/geoserver/D2T/wcsservice=WCS&version=2.0.1&request=GetCoverage&CoverageId=timbertiere_2020_07_07_rgb&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_05_25_thermique2&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_05_25_thermique1&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_05_07_dsm&format=image/geotiff ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WMS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS ', 'https://portail.indigeo.fr/geoserver/D2T/owsservice=WCS&request=GetCoverage&version=2.0.1&CoverageId=timbertiere_2020_05_07_thermique&format=image/geotiff']",[],['https://doi.org/10.35110/57833b75-9ed7-4e03-8673-4c48ea7d2159'],à déterminer
71,e1af14ea-ab27-4d1c-857d-9d132caecb38, Zone atelier Brest Iroise,MNT de l’anse de Troaon (rade de Brest) en février 2008,2019-02-07T16:18:55Z,"['Pierre, Stéphan']",['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/e1af14ea-ab27-4d1c-857d-9d132caecb38/attachments/TROA_2008_02_13.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/e1af14ea-ab27-4d1c-857d-9d132caecb38/attachments/TROA_2008_02_13.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/e1af14ea-ab27-4d1c-857d-9d132caecb38/attachments/TROA_2008_02_13_LR.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/e1af14ea-ab27-4d1c-857d-9d132caecb38/attachments/Erreurs_mesures_Troaon.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/e1af14ea-ab27-4d1c-857d-9d132caecb38/attachments/MNT_TROAON_2008_02_L1.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs']",[],[],[],[],à déterminer
72,962f755c-b2e3-4ddc-aefa-5fa813ee6506, Zone atelier bassin du Rhône,Recensement des prises d'eau hydroélectriques de la DR8 du CSP,2012-08-02T11:50:49,"[""Agence de L'Eau""]","[""Agence de l'Eau""]",['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
73,96b2059a-54cf-44be-9077-20043ce0e3da, Zone atelier bassin du Rhône,Réseau de suivi piézométrique de la nappe de la Vistrenque,2012-08-07T15:05:39,[],['D.I.R.E.N. Languedoc-Roussillon'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
74,84dba7b9-841f-4273-9ac4-49441ad49c2c, Zone atelier bassin du Rhône,Images aériennes thermiques et visibles de la Bléone (2010-2011),2019-07-26T11:47:54,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/zabr/index.htm', 'https://www.researchgate.net/publication/278300878_Etude_multi-echelle_de_la_temperature_de_surface_des_cours_d%27eau_par_imagerie_infrarouge_thermique_Exemples_dans_le_bassin_du_Rhone', 'https://www.researchgate.net/publication/258791670_Prediction_of_water_temperature_heterogeneity_of_braded_rivers_using_very_high_resolution_thermal_infrared_TIR_images', 'http://www.graie.org/zabr/zabrdoc/AccordCadre-fiches/2011/Synthese_B11_2011.pdf']",[],[],[],[],à déterminer
75,68c5b643-aa66-4514-83d6-77926a6b9bab, Zone atelier bassin du Rhône,Composition et structure de la végétation ligneuse dans les casiers Girardon des Vieux Rhône (2014),2018-05-03T09:53:18Z,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://ohm-vr.org/', 'http://ohm-vr.org/ftp/Fiche_de_synthese/APR_2014/13_WEB_Stella_OHMVR_2015.pdf']",[],[],[],[],à déterminer
76,2cd22b3f-e52c-465c-b0bc-bc290ee54867, Zone Atelier Seine,,2020-01-29T08:45:30,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
77,daba5549-aeb2-43c5-8cc7-375fdeefeb14, Zone atelier Brest Iroise,Île de Sein - Emprise du bâti en 2014,2021-09-30T13:36:52Z,['Iwan Le Berre'],['UMR6554 LETG CNRS'],"['https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://cat.indores.fr/geonetwork/srv/api/records/daba5549-aeb2-43c5-8cc7-375fdeefeb14/attachments/Bati_final.zip']",[],[],[],[],à déterminer
78,b65f4166-44a7-4b4f-bdef-ea4d10d2671b, Zone atelier Armorique,"Relevés d'insectes pollinisateurs en parcelles agricoles FARMLAND (Ille-et-Vilaine, 2013-2014) - Zone Atelier Armorique ZAAr",2021-03-19T11:00:52,"['Georges Romain', 'Bertrand Colette', 'Françoise Burel', 'Françoise Le Moal']",['ECOBIO UMR 6553 CNRS Université de Rennes 1BAGAP UMR 0980 INRAE Agrocampus Ouest ESAECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1Zone Atelier Armorique (ZAAr)'],"['https://www.osuris.fr/geoserver/ecobio/wms', 'https://doi.org/10.1111/1365-2664.13585']",[],[],[],[],à déterminer
79,f56e06ed-cbdd-4a89-8585-6ecc4466c118, Zone atelier bassin du Rhône,Inventaire des terrains du Conservatoire du littoral et des rivages lacustres Languedoc-Roussillon,2012-09-11T12:34:49,[],[],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
80,f62a3945-1bb2-475f-9c01-481e5fe78979, Zone Atelier Seine,,2020-02-05T14:20:47,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
81,a6e371bd-11d9-49a7-8cfa-9e1d571054c9, Zone atelier Armorique,"Relevés de carabes dans les haies (Pleine-Fougères, 2001-2002) - Zone Atelier Armorique ZAAr",2021-03-19T09:28:37,['Stéphanie Aviron'],['BAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['https://doi.org/10.1016/j.agee.2005.02.004'],[],[],[],[],à déterminer
82,2f65f54d-8f0d-4d23-b267-f7c62995a2ae, Zone atelier Brest Iroise,MNT du Loc’h de Landévennec en novembre 2005,2019-02-11T11:07:37Z,"['Pierre, Stéphan']",['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/2f65f54d-8f0d-4d23-b267-f7c62995a2ae/attachments/SEMIS_LOCH_2005_11_L2E.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/2f65f54d-8f0d-4d23-b267-f7c62995a2ae/attachments/MNT_LOCH_2005_11_L2E.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/2f65f54d-8f0d-4d23-b267-f7c62995a2ae/attachments/MNT_LOCH_2005_11_L2E.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs']",[],[],[],[],à déterminer
83,6ceb64d0-3f93-4628-b19a-9f967ebaa842, Zone atelier bassin du Rhône,Corpus d'articles de La Provence sur le fleuve Rhône (mi 2003-2012),2017-06-22T13:05:43Z,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://ohm-vr.org/', 'https://tel.archives-ouvertes.fr/tel-01238033/document', 'http://ohm-vr.org/ftp/Fiche_de_synthese/APR_2013/8.Honegger_ficheCOS.pdf']",[],[],[],[],à déterminer
84,e4617185-4f84-48e2-b486-9a1712cfe80a, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, 2006) - Zone Atelier Armorique ZAAr",2018-06-14T15:44:16,['nabucet jean'],['LETG-Rennes Costel'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],"['https://www.osuris.fr/geonetwork/srv/en/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=870903a7-3b9c-4d1a-9f09-073e092b8875']",[],à déterminer
85,6b07b4ed-7732-428a-ad85-aa42c3dd2ebe, Zone Atelier Seine,,2020-01-31T15:09:31,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
86,8f9b3b9f-c6e3-4320-aee6-60c8ec7de941, Zone atelier Armorique,"Echantillonnage d'auxiliaires généralistes (araignées) sur 24 parcelles de céréales (Zone Atlier Armorique, Pleine-Fougères, 2014) - ZAAr",2019-07-03T11:13:04,"['Colette Bertrand', 'Jacques Baudry']","['INRA Unité SAD-Paysage', 'INRA Unité SAD-Paysage']",['http://www.osuris.org/geoserver/ecobio/wms'],[],[],[],[],à déterminer
87,FR-130005457-201808290955-1926_OCS_LIVE_Rohrschollen_L1, Zone atelier environnementale urbaine,DONNEE : Occupation du sol de l'île du Rohrschollen - 1926 - Strasbourg,,['ESCHBACH David'],"['Laboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRAZone Atelier Environnementale UrbaineLaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRA']",['https://www.datagrandest.fr/geonetwork/srv/fre/catalog.search#/metadata/FR-130005457-201808290955-1926_Carte_LIVE_Rohrschollen_L1'],[],[],[],[],à déterminer
