,Date,location,groupPublished,Org,cl_topic.langfre,keywordType-place.langfre,cl_topic.default,keywordType-place.default,th_external-place-departements.default,th_external-place-departements.langfre,th_external-place-ore.default,th_otherKeywords-place.default,th_otherKeywords-place.langfre,th_external-place-thematiques.default,th_external-place-ore.langfre,th_external-place-thematiques.langfre,resourceTitleObject.default,cl_useConstraints.default,uuid,format,owner,recordOwner,standardNameObject.default,ZAA,ZAAJ,ZAAR,ZAEU,ZAS,ZAM,ZABRI,ZABR,ZAL,ZAPygar,Year,long,lat
48,2024-03-21 21:53:40.090000+00:00,"{
  ""coordinates"": [
    5.2455,
    45.914100000000005
  ],
  ""type"": ""Point""
}, {
  ""coordinates"": [
    5.61815,
    45.63935
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","OHM VR, Rhône, Ain, Basse vallée de l'Ain et Rhône à Brégnier-Cordon","Eaux intérieures, Hydrographie","OHM VR, Rhône, Ain, Basse vallée de l'Ain et Rhône à Brégnier-Cordon",-,-,-,"OHM VR, Rhône, Ain","OHM VR, Rhône, Ain",-,-,-,Orthophotos et orthomosaïques thermiques de la basse vallée de l'Ain et du Haut-Rhône (2022),-,9e8d1978-bf3b-4199-a176-76eaa99ee933,orthophotos et orthomosaïques = geotiff  images individuelles rvb = jpeg ; irt = tiff,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,5.2455,45.914100000000005
49,2024-03-21 09:05:12.164000+00:00,"{
  ""coordinates"": [
    5.077242,
    44.779458
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,-,"Rhône, OHM VR, Rhône français",-,"Rhône, OHM VR, Rhône français",-,-,-,"Rhône, OHM VR","Rhône, OHM VR",-,-,-,Corpus d’entretiens sur l’utilisation de la notion de services écosystémiques par des acteurs du fleuve Rhône (2023),Droit de propriété intellectuelle / Droit patrimonial,c1508dce-89d3-478f-863e-ceae0219f7a4,doc,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,5.077242,44.779458
50,2024-03-20 21:29:16.094000+00:00,"{
  ""coordinates"": [
    5.003928999999999,
    45.8096565
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","Rhône, OSR, OHM VR, Canal de Miribel","Eaux intérieures, Hydrographie","Rhône, OSR, OHM VR, Canal de Miribel",-,-,-,"Rhône, OSR, OHM VR","Rhône, OSR, OHM VR",-,-,-,"Suivi du déplacement de la charge de fond du Rhône dans le canal de Miribel (traceurs actifs, 2016-2023)",-,53fa8759-f86b-4aee-a3fe-72ed8ed6ad0b,xls,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,5.003928999999999,45.8096565
51,2024-03-15 09:29:56.724000+00:00,"{
  ""coordinates"": [
    1.5,
    47
  ],
  ""type"": ""Point""
}","InDoRES, all",rza,-,-,"Environment, Society",-,-,-,-,-,-,-,-,-,Collection of social ecological indicators for the assessment of gradients of the Metropolitan Zones Ateliers,-,RZA-10-48579-PRO-CJ3LHZ,non renseigné,108,Isabelle Charpentier,ISO 19115,,,,,,,,,,,2024,1.5,47.0
52,2024-03-14 11:59:17.014000+00:00,"{
  ""coordinates"": [
    5.814,
    45.8878
  ],
  ""type"": ""Point""
}, {
  ""coordinates"": [
    4.98135,
    45.803250000000006
  ],
  ""type"": ""Point""
}, {
  ""coordinates"": [
    4.7838,
    44.686
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","Rhône, OSR, OHM VR, Motz, Miribel, Baix","Eaux intérieures, Hydrographie","Rhône, OSR, OHM VR, Motz, Miribel, Baix",-,-,-,"Rhône, OSR, OHM VR","Rhône, OSR, OHM VR",-,-,-,Stations de mesure du signal sismique du Rhône (2020-2023),Droit de propriété intellectuelle / Droit patrimonial,d1966085-8377-44d1-b230-0871897a6d95,esri shapefile,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,5.814,45.8878
53,2024-03-13 15:36:33.543000+00:00,-,"InDoRES, all, intranet",umr 7179 mnhn/cnrs mecadev,-,-,Biota,-,-,-,-,-,-,-,-,-,"Morphological, performance and immunity measurements in Lissotriton helveticus",License,9d82ff60-5f7a-41cf-aedd-687bd4f9d4b1,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,0.0,0.0
54,2024-03-08 16:30:18.626000+00:00,"{
  ""coordinates"": [
    0,
    0
  ],
  ""type"": ""Point""
}",InDoRES,muséum national d'histoire naturelle,-,-,Biota,-,-,-,-,-,-,-,-,-,GICIM Data from Perou and Equateur,-,30305ffc-2abb-43b0-a66c-6cd6f097d6f8,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,0.0,0.0
55,2024-03-08 15:53:25.056000+00:00,"{
  ""coordinates"": [
    0,
    0
  ],
  ""type"": ""Point""
}",InDoRES,muséum national d'histoire naturelle,-,-,Biota,-,-,-,-,-,-,-,-,-,Trichomycteridae liste from MNHN fish collection,-,d93d6db1-5692-4f45-8386-5e4425859255,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,0.0,0.0
56,2024-03-08 15:10:14.326000+00:00,-,InDoRES,muséum national d'histoire naturelle,-,-,-,-,-,-,-,-,-,-,-,-,Triglidae liste from MNHN fish collection,-,9acde813-4482-4228-b212-76006ffb8f6c,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,0.0,0.0
57,2024-03-08 14:13:15.365000+00:00,"{
  ""coordinates"": [
    4.7058,
    43.446650000000005
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,Carte de référence de la couverture terrestre,"Delta du Rhône, Camargue, OHM VR, Delta du Rhône",Carte de référence de la couverture terrestre,"Delta du Rhône, Camargue, OHM VR, Delta du Rhône",-,-,-,"Delta du Rhône, Camargue, OHM VR","Delta du Rhône, Camargue, OHM VR",-,-,-,Mosaïque ortho-rectifiée d'images aériennes de la partie est du delta du Rhône (1942),-,585705bd-e607-488e-ad3a-30730b0d5207,geotiff,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,4.7058,43.446650000000005
58,2024-03-08 13:36:41.850000+00:00,"{
  ""coordinates"": [
    5.7333275,
    45.082249000000004
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie, Environnement","Rhône, OSR, Annexes fluviatiles, OHM VR, Rhône de Genève à Arles","Eaux intérieures, Hydrographie, Environnement","Rhône, OSR, Annexes fluviatiles, OHM VR, Rhône de Genève à Arles",-,-,-,"Rhône, OSR, Annexes fluviatiles, OHM VR","Rhône, OSR, Annexes fluviatiles, OHM VR",-,-,-,Carottes sédimentaires prélevées dans le lit majeur du Rhône (2008-2022),-,841eefb8-c3d6-430e-9c2f-fe1f0f4ff430,xls,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,5.7333275,45.082249000000004
59,2024-03-05 18:16:12.052000+00:00,"{
  ""coordinates"": [
    4.6971,
    45.563
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","Gier, Annexes fluviatiles, Etang de la Bricotte","Eaux intérieures, Hydrographie","Gier, Annexes fluviatiles, Etang de la Bricotte",-,-,-,"Gier, Annexes fluviatiles","Gier, Annexes fluviatiles",-,-,-,"Résultats d'analyses de polluants métalliques et organiques, macro-restes botaniques et micro-déchets métallurgiques réalisées dans une carotte sédimentaire de l'étang de la Bricotte (1972-2009)",-,60461683-5022-4a8c-87cb-dd057ff36552,xls,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,4.6971,45.563
60,2024-03-05 17:59:16.015000+00:00,"{
  ""coordinates"": [
    4.5756,
    45.48245
  ],
  ""type"": ""Point""
}",OHM_VR,umr 5600 evs - ens de lyon,"Constructions et ouvrages, Economie","Gier, Vallée du Gier","Constructions et ouvrages, Economie","Gier, Vallée du Gier",-,-,-,Gier,Gier,-,-,-,Base de données des établissements métallurgiques le long du Gier (1900-2022),-,46ec62cb-5fd8-41fe-86ac-d0afc924ef30,xls,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2024,4.5756,45.48245
61,2024-03-01 16:31:54.505000+00:00,"{
  ""coordinates"": [
    -3.675,
    45.2
  ],
  ""type"": ""Point""
}","InDoRES, all, intranet",observatoire pelagis,-,-,Biota,-,-,-,-,-,-,-,-,-,"Length and depth distributions of twelve deep-pelagic fish of the Bay of Biscay slope, Northeast Atlantic, between 2011 and 2021.",-,0ac4a2ae-42be-4bab-82fa-a13b5a8f5ae7,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,-3.675,45.2
62,2024-03-01 16:15:22.299000+00:00,"{
  ""coordinates"": [
    -3.675,
    45.225
  ],
  ""type"": ""Point""
}",InDoRES,observatoire pelagis,-,-,Biota,-,-,-,-,-,-,-,-,-,"Individual carbon and nitrogen stable isotope compositions with length, weight, and trawling depth for twelve deep pelagic fish species from the Bay of Biscay, Northeast Atlantic, between 2007 and 2021.",-,d8f66b31-e835-4c1a-a54c-b8cc0b7cdaf9,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,-3.675,45.225
63,2024-03-01 15:47:18.804000+00:00,-,"InDoRES, all, intranet",umr7179 cnrs/mnhn mecadev,"Biologie, faune et flore",-,"Biologie, faune et flore",-,-,-,-,-,-,-,-,-,"Données pour ""Sex-specific heterothermy patterns in wintering captive Microcebus murinus do not translate into differences in energy balance.""",Droit d’auteur / Droit moral (copyright),606c3665-5c39-4569-8014-5ca06f4114ba,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,0.0,0.0
64,2024-03-01 15:30:13.965000+00:00,"{
  ""coordinates"": [
    8.969999999999999,
    42.620000000000005
  ],
  ""type"": ""Point""
}","InDoRES, all, intranet",université de la rochelle,-,-,Biota,-,-,-,-,-,-,-,-,-,"Fish biodiversity inventories of the port of Calvi, L'Île-Rousse, Saint-Florent and STARESO, Corsica (France) using citizen science eDNA techniques in 2022",License,fc871b48-641b-4994-b2f2-1a03fdadd737,non renseigné,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2024,8.969999999999999,42.620000000000005
65,2024-02-15 00:00:00+00:00,-,"zam, all",non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,Bas-Rupt streamwater chemistry over twenty-one years Vosges mountains France,-,info:doi:10.24396/ORDAR-143,csv,104,Mathias Rouan,-,,,,,,1,,,,,2024,0.0,0.0
66,2024-02-14 10:48:18+00:00,"{
  ""coordinates"": [
    -3.3174035,
    48.057877500000004
  ],
  ""type"": ""Point""
}",all,ceva - centre d'étude et de valorisation des algues,Environnement,-,Environnement,-,-,-,-,-,-,-,-,-,Sites de prolifération des algues vertes en Bretagne,Licence,4c9c050c-40ac-48e4-8f20-f7cd4b9ed6e1,esri shapefile,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2024,-3.3174035,48.057877500000004
67,2024-02-13 00:00:00+00:00,-,"all, zam",non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,2020 Water flow (Qtvar) at BETH dam - Orne River - Moyeuvre-Grande - FRANCE,-,info:doi:10.24396/ORDAR-139,xls,104,Mathias Rouan,-,,,,,,1,,,,,2024,0.0,0.0
68,2024-02-05 11:58:07+00:00,"{
  ""coordinates"": [
    -4.85125,
    48.3515
  ],
  ""type"": ""Point""
}",all,umr6554 letg cnrs,"Sciences de la terre, géosciences","France, Bretagne","Sciences de la terre, géosciences","France, Bretagne",-,-,-,-,-,-,-,-,"Chantier de fouilles de Béniguet (année 2022) : photographies aériennes, MNE et carroyage",Droit de propriété intellectuelle / Droit patrimonial,1d3ff2fb-645e-4daa-a968-d268db01d690,esri shapefile,101,Amandine Henon,ISO 19115,,,,,,,,,,,2024,-4.85125,48.3515
69,2024-02-05 11:19:15+00:00,"{
  ""coordinates"": [
    -4.858024,
    48.345631999999995
  ],
  ""type"": ""Point""
}",all,umr6554 letg cnrs,"Sciences de la terre, géosciences","France, Bretagne","Sciences de la terre, géosciences","France, Bretagne",-,-,-,-,-,-,-,-,Carroyage du chantier de fouilles de Béniguet pour l'année 2022,Droit de propriété intellectuelle / Droit patrimonial,a6ca689a-8fee-4473-bf1f-186ecfd17fc4,esri shapefile,101,Amandine Henon,ISO 19115,,,,,,,,,,,2024,-4.858024,48.345631999999995
70,2024-01-22 17:41:41+00:00,"{
  ""coordinates"": [
    -1.112875,
    48.527218000000005
  ],
  ""type"": ""Point""
}",all,inrae,-,-,-,-,-,-,-,-,-,-,-,-,Programme scientifique Sélune,Licence,32b2d23e-0f67-46fb-ad72-110514f1c8ee,non renseigné,101,Amandine Henon,ISO 19115-3 ISO 19115-3,,,,,,,,,,,2024,-1.112875,48.527218000000005
71,2024-01-22 17:39:41+00:00,"{
  ""coordinates"": [
    2.422485,
    46.5023775
  ],
  ""type"": ""Point""
}",all,umr 1069 sas inrae - institut agro,-,-,-,-,-,-,-,-,-,-,-,-,Service de téléchargement des données météo SAFRAN - API OGC EDR,Licence,4ee133fa-d4cb-44d8-b708-46946573ba5f,ogc:edr,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2024,2.422485,46.5023775
72,2023-12-15 16:12:21.428000+00:00,"{
  ""coordinates"": [
    5.1380485,
    44.731353999999996
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","Rhône, OSR, OHM VR, RhônEco, Cours du Rhône français","Eaux intérieures, Hydrographie","Rhône, OSR, OHM VR, RhônEco, Cours du Rhône français",-,-,-,"Rhône, OSR, OHM VR, RhônEco","Rhône, OSR, OHM VR, RhônEco",-,-,-,Campagnes de photographies aériennes sur le Rhône (1930-2017),-,7dd32711-fac3-4265-bc7b-8c528897d92c,geotiff,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,5.1380485,44.731353999999996
73,2023-12-15 14:13:39.281000+00:00,"{
  ""coordinates"": [
    5.5590665,
    44.731353999999996
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,Carte de référence de la couverture terrestre,"Rhône, Bassin versant du Rhône français",Carte de référence de la couverture terrestre,"Rhône, Bassin versant du Rhône français",-,-,-,Rhône,Rhône,-,-,-,SCAN Historique® du bassin versant du Rhône français (1939-2008),Droit de propriété intellectuelle / Droit patrimonial,2d7ef3ca-873b-4b26-a553-77c92a23fad3,geotiff,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,5.5590665,44.731353999999996
74,2023-12-15 13:01:55.412000+00:00,"{
  ""coordinates"": [
    4.8646705,
    45.102659
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,Altimétrie,"Rhône, Le Rhône de Lyon à Montélimar",Altimétrie,"Rhône, Le Rhône de Lyon à Montélimar",-,-,-,Rhône,Rhône,-,-,-,Cartes bathymétriques du Rhône de Lyon à Montélimar (1921-1922),Droit de propriété intellectuelle / Droit patrimonial,d6724eae-dd5b-407d-865b-15200bd523ee,jpeg,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,4.8646705,45.102659
75,2023-12-15 12:55:59.473000+00:00,"{
  ""coordinates"": [
    5.137919999999999,
    44.731355
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Société, Environnement","Rhône, Cours du Rhône français","Société, Environnement","Rhône, Cours du Rhône français",-,-,-,Rhône,Rhône,-,-,-,Corpus d'articles scientifiques sur le fleuve Rhône (2006-2016),-,89c255e8-2a7c-47d6-9f87-bbb880804043,txt,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,5.137919999999999,44.731355
76,2023-12-15 12:52:29.845000+00:00,"{
  ""coordinates"": [
    4.933982,
    45.797143500000004
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,Carte de référence de la couverture terrestre,"Rhône, Saône, Rhône et Saône à Lyon",Carte de référence de la couverture terrestre,"Rhône, Saône, Rhône et Saône à Lyon",-,-,-,"Rhône, Saône","Rhône, Saône",-,-,-,Plan topographique du camp de Sathonay et de ses environs (1875),-,9049d100-43ba-4dea-ba51-1ca916a58cda,jpeg,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,4.933982,45.797143500000004
77,2023-12-15 12:39:22.228000+00:00,"{
  ""coordinates"": [
    5.7654825,
    45.768651500000004
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","Rhône, OHM VR, OSR, Belley, Brégnier-Cordon","Eaux intérieures, Hydrographie","Rhône, OHM VR, OSR, Belley, Brégnier-Cordon",-,-,-,"Rhône, OHM VR, OSR","Rhône, OHM VR, OSR",-,-,-,Carte du Haut-Rhône : frontière entre le royaume de France et le duché de Savoie (1831),-,48f96fd4-f9f3-4b3e-a2ea-b208ee2677ff,jpeg,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,5.7654825,45.768651500000004
78,2023-12-15 11:45:49.637000+00:00,"{
  ""coordinates"": [
    4.75,
    44.068
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie","Rhône, OHM VR, OSR, Rhône de Donzère à Arles","Eaux intérieures, Hydrographie","Rhône, OHM VR, OSR, Rhône de Donzère à Arles",-,-,-,"Rhône, OHM VR, OSR","Rhône, OHM VR, OSR",-,-,-,Carte du Rhône entre Donzère et Arles (1846),-,ee843a4f-1c64-4b7c-8b79-3e8d902ae2d1,geotiff,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,4.75,44.068
79,2023-12-15 11:44:37.607000+00:00,"{
  ""coordinates"": [
    4.65,
    44.334
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie, Carte de référence de la couverture terrestre","OHM VR, Rhône, Archive cartographique, Bourg-Saint-Andéol à la mer","Eaux intérieures, Hydrographie, Carte de référence de la couverture terrestre","OHM VR, Rhône, Archive cartographique, Bourg-Saint-Andéol à la mer",-,-,-,"OHM VR, Rhône, Archive cartographique","OHM VR, Rhône, Archive cartographique",-,-,-,Plans Grandvoinet entre Limony et la mer (1780-1785),-,2b0b74a2-b8bf-4458-b239-4df72c54f55a,geotiff,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,4.65,44.334
80,2023-12-15 11:02:28.522000+00:00,"{
  ""coordinates"": [
    5.8921375000000005,
    45.830296000000004
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,Carte de référence de la couverture terrestre,"Rhône, OHM VR, Archive cartographique, Haut-Rhône",Carte de référence de la couverture terrestre,"Rhône, OHM VR, Archive cartographique, Haut-Rhône",-,-,-,"Rhône, OHM VR, Archive cartographique","Rhône, OHM VR, Archive cartographique",-,-,-,Mappes Sardes du Haut-Rhône (1728-1738),-,df7ca5da-1dcf-4fca-8d25-f072b15e1acb,jpeg,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,5.8921375000000005,45.830296000000004
81,2023-12-12 14:12:56+00:00,"{
  ""coordinates"": [
    -1.6546020000000001,
    48.1355585
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Sciences de la terre, géosciences, Environnement, Climatologie, météorologie, atmosphère","Zone Atelier Armorique ZAAr, Climatologie urbaine, Îlots de chaleur urbains, Microclimat","Sciences de la terre, géosciences, Environnement, Climatologie, météorologie, atmosphère","Zone Atelier Armorique ZAAr, Climatologie urbaine, Îlots de chaleur urbains, Microclimat",-,-,-,"Zone Atelier Armorique ZAAr, Climatologie urbaine, Îlots de chaleur urbains, Microclimat","Zone Atelier Armorique ZAAr, Climatologie urbaine, Îlots de chaleur urbains, Microclimat",-,-,-,"Températures brutes et îlots de chaleur urbains aux échelles microlocales et atmosphériques, Rennes 2022 - Zone Atelier Armorique ZAAr",-,59b5c47d-c576-4b07-be19-0470e4045edf,csv,107,Test Workflow,ISO 19115:2003/19139,,,1,,,,,,,,2023,-1.6546020000000001,48.1355585
82,2023-12-12 10:32:55.669000+00:00,"{
  ""coordinates"": [
    0,
    0
  ],
  ""type"": ""Point""
}",sample,non renseigné,-,-,Boundaries,-,-,-,-,-,-,-,-,-,Test de fiche avec multiple thésaurus - Mathias Rouan,otherRestictions,52f41999-5596-4e61-a4c1-340abc6f6d56,non renseigné,104,Mathias Rouan,ISO 19115:2003/19139,,,,,,,,,,,2023,0.0,0.0
83,2023-12-11 18:31:32+00:00,"{
  ""coordinates"": [
    -2.9012974999999996,
    48.077053
  ],
  ""type"": ""Point""
}",all,umr 1069 sas inrae - institut agro,-,-,-,-,-,-,-,-,-,-,-,-,Service de téléchargement des données d'humidité des sols de Bretagne de 2017 à 2022 (API OGC SensorThings),Licence,807a43e6-4e21-4681-90f9-67058dd6dda7,ogc:sensorthings,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2023,-2.9012974999999996,48.077053
84,2023-12-11 18:28:57+00:00,"{
  ""coordinates"": [
    -2.9012974999999996,
    48.077053
  ],
  ""type"": ""Point""
}",all,umr 1069 sas inrae - institut agro,"Sciences de la terre, géosciences, Environnement",France,"Sciences de la terre, géosciences, Environnement",France,-,-,-,-,-,-,-,-,Parcelles cultivées du projet BOSCO,Licence,b02381cc-6c4f-43f4-a7e1-a9a96fdc78e2,postgis,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2023,-2.9012974999999996,48.077053
85,2023-12-07 09:52:50.837000+00:00,"{
  ""coordinates"": [
    1.32,
    47.575
  ],
  ""type"": ""Point""
}","InDoRES, all, intranet",umr 7324 citeres,-,-,Biota,-,-,-,-,-,-,-,-,-,Diversity of herbaceous plant communities in different types of urban blocks in the town of Blois (France).,Copyright,9d14e552-ce1e-4215-a6a3-88fa67763cf8,xls,114,Noémie Tomadini,ISO 19115:2003/19139,,,,,,,,,,,2023,1.32,47.575
86,2023-12-01 15:17:24+00:00,"{
  ""coordinates"": [
    -1.639319,
    48.117853
  ],
  ""type"": ""Point""
}",all,ecobio umr 6553,"Environnement, Biologie, faune et flore",-,"Environnement, Biologie, faune et flore",-,-,-,-,-,-,-,-,-,Données de séquences produites à Ecobio et publiées sur NCBI,-,1ad04840-b00e-4547-9052-93b273001059,csv,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2023,-1.639319,48.117853
87,2023-12-01 08:49:58+00:00,"{
  ""coordinates"": [
    -61.405899,
    16.1732555
  ],
  ""type"": ""Point""
}",all,umr6554 letg cnrs,"Sciences de la terre, géosciences, Océans, Environnement","Caribbean Sea, France, Guadeloupe","Sciences de la terre, géosciences, Océans, Environnement","Caribbean Sea, France, Guadeloupe",-,-,-,-,-,-,-,-,"KAKILA, Base de données d'observation des mammifères marins autour de l'archipel de la Guadeloupe dans le sanctuaire AGOA - Antilles françaises",Droit de propriété intellectuelle / Droit patrimonial,6d79f9ed-e10e-4eea-8bfe-93c0bdf370dc,csv,101,Amandine Henon,ISO 19115,,,,,,,,,,,2023,-61.405899,16.1732555
88,2023-11-29 09:53:16.647000+00:00,"{
  ""coordinates"": [
    4.679674,
    44.320082
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Eaux intérieures, Hydrographie, Société","OHM VR, Rhône, Donzère-Mondragon","Eaux intérieures, Hydrographie, Société","OHM VR, Rhône, Donzère-Mondragon",-,-,-,"OHM VR, Rhône","OHM VR, Rhône",-,-,-,Corpus d'entretiens dans le cadre d'une enquête anthropologique sur la restauration du Vieux Rhône de Donzère-Mondragon (2018),Droit de propriété intellectuelle / Droit patrimonial,bde78140-1a0a-498e-97a2-c2416eb3f2e9,docx,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2023,4.679674,44.320082
