,Store,Entrepot,Ids,Titre et auteurs,Uri,Type,Type de document,Date de production
305,HAL, Zone atelier Armorique,2735239,"Paul Savary, Jacques Baudry, Stéphanie Aviron, Audrey Alignier. Dynamique pluriannuelle des assemblages de carabes en réponse à l’évolution du paysage et de sa gestion. Rencontres d'Ecologie des Paysages 2017, Oct 2017, Toulouse, France. , 72 p., 2017, Nouveaux horizons pour l'écologie des paysages. Actes du colloque. ⟨hal-02735239⟩",https://hal.inrae.fr/hal-02735239v1,file,POSTER,2017
306,HAL, Zone atelier Armorique,2735199,"Tristan Berry, David Leroy, Audrey Alignier, Stéphanie Aviron. Diversification of crop and non-crop vegetation in agricultural landscapes: a benefit for pollinator communities. Sfécologie-2018, International Conference of Ecological Sciences, Oct 2018, Rennes, France. , 2018. ⟨hal-02735199⟩",https://hal.inrae.fr/hal-02735199v1,file,POSTER,2018
307,HAL, Zone atelier Plaine et Val de Sèvre,2649143,"Sabrina Gaba, Nathalie Cheviron, Thomas Perrot, Séverine Piutti, Jean-Luc Gautier, et al.. Weeds enhance multifunctionality in Arable Lands in South-West of France. Frontiers in Sustainable Food Systems, 2020, 4, ⟨10.3389/fsufs.2020.00071⟩. ⟨hal-02649143⟩",https://hal.science/hal-02649143v1,notice,ART,2020
308,HAL, Zone atelier Plaine et Val de Sèvre,2638963,"Axel Decourtye, N. Cerrutti, Vincent Bretagnolle, Jean Francois Odoux, Pierrick Aupinel, et al.. Effets des pesticides sur le vol de retour des butineuses à la ruche : une épopée scientifique motivée par la controverse. Innovations Agronomiques, 2016, 53, pp.17-26. ⟨10.15454/1.5135854649034707E12⟩. ⟨hal-01608093⟩",https://hal.science/hal-01608093v1,file,ART,2016
309,HAL, Zone atelier Alpes,2637180,"Manuela Winkler, Andrea Lamprecht, Klaus Steinbauer, Karl Hülber, Jean-Paul Theurillat, et al.. The rich sides of mountain summits – a pan-European view on aspect preferences of alpine plants. Journal of Biogeography, 2016, 43 (11), pp.2261-2273. ⟨10.1111/jbi.12835⟩. ⟨hal-02637180⟩",https://hal.inrae.fr/hal-02637180v1,notice,ART,2016
310,HAL, Zone atelier Plaine et Val de Sèvre,2634364,"Audrey Alignier, Xavier Solé‐senan, Irene Robleño, Bàrbara Baraibar, Lenore Fahrig, et al.. Configurational crop heterogeneity increases within‐field plant diversity. Journal of Applied Ecology, 2020, 57 (4), pp.654-663. ⟨10.1111/1365-2664.13585⟩. ⟨hal-02518943⟩",https://hal.inrae.fr/hal-02518943v1,file,ART,2020
311,HAL, Zone atelier Plaine et Val de Sèvre,2628039,"Rui Catarino, Sabrina Gaba, Vincent V. Bretagnolle. Experimental and empirical evidence shows that reducing weed control in winter cereal fields is a viable strategy for farmers. Scientific Reports, 2019, 9 (1), pp.9004. ⟨10.1038/s41598-019-45315-8⟩. ⟨hal-02165723⟩",https://hal.science/hal-02165723v1,file,ART,2019
312,HAL, Zone atelier Hwange,2627450,"H. Valls-Fox, Simon Chamaillé-Jammes, M. de Garine-Wichatitsky, A. Perrotton, N. Courbin, et al.. Water and cattle shape habitat selection by wild herbivores at the edge of a protected area. Animal Conservation, 2018, 21 (5), pp.365-375. ⟨10.1111/acv.12403⟩. ⟨hal-01960150⟩",https://hal.umontpellier.fr/hal-01960150v1,file,ART,2018
313,HAL, Zone atelier Armorique,2622275,"Christophe Codet, Audrey Alignier. Gestion des bordures de champs, 19 ans de suivi. Cahier des Techniques de l'INRA, 2017, 91, pp.1-10. ⟨hal-02622275⟩",https://hal.inrae.fr/hal-02622275v1,file,ART,2017
314,HAL, Zone atelier Plaine et Val de Sèvre,2622064,"Bérenger Bourgeois, François Munoz, Guillaume Fried, Lucie Mahaut, Laura Armengot, et al.. What makes a weed a weed? A large-scale evaluation of arable weeds through a functional lens. American Journal of Botany, 2019, 106 (1), pp.90-100. ⟨10.1002/ajb2.1213⟩. ⟨hal-02622064⟩",https://hal.inrae.fr/hal-02622064v1,notice,ART,2019
315,HAL, Zone atelier Plaine et Val de Sèvre,2621907,"Sabrina Gaba, Jacques Caneill, Bernard Nicolardot, Rémi Perronne, Vincent V. Bretagnolle. Crop competition in winter wheat has a higher potential than farming practices to regulate weeds. Ecosphere, 2018, 9 (10), pp.5-17. ⟨10.1002/ecs2.2413⟩. ⟨hal-01895769⟩",https://hal.science/hal-01895769v1,file,ART,2018
316,HAL, Zone atelier Plaine et Val de Sèvre,2618591,"Laura Henckel, Christine Meynard, Vincent Devictor, Nicolas Mouquet, Vincent Bretagnolle. On the relative importance of space and environment in farmland bird community assembly. PLoS ONE, 2019, 14 (3), pp.e0213360. ⟨10.1371/journal.pone.0213360⟩. ⟨hal-02143462⟩",https://hal.science/hal-02143462v1,file,ART,2019
317,HAL, Zone atelier Alpes,2610047,"Isabelle Braud, S. Galle, V. Chaffard, C. Coussot. Le Système d'Information Theia/OZCAR : un portail d'accès à l'ensemble des données in-situ des surfaces continentales. Journée Zone Atelier Alpes - Sentinelle des Alpes, Nov 2019, Grenoble, France. pp.26. ⟨hal-02610047⟩",https://hal.inrae.fr/hal-02610047v1,notice,COMM,2019
318,HAL, Zone atelier Alpes,2608523,"Gregory Loucougaray, J.P. Laurent, C. Coulaud, Renaud Jaunatre, G. Favier, et al.. Suivi permanent des conditions climatiques, du sol et de la végétation sur la pelouse sommitale du Mont Aiguille. [Rapport de recherche] irstea. 2018, pp.33. ⟨hal-02608523⟩",https://hal.inrae.fr/hal-02608523v1,notice,REPORT,2018
319,HAL, Zone atelier Armorique,2608156,"Zahra Thomas, Pauline Rousseau-Gueutin, Benjamin W Abbott, Tamara Kolbe, Hugo Le Lay, et al.. Long-term ecological observatories needed to understand ecohydrological systems in the Anthropocene: a catchment-scale case study in Brittany, France. Regional Environmental Change, 2019, 19 (92), pp.363-377. ⟨10.1007/s10113-018-1444-1⟩. ⟨insu-01987256⟩",https://insu.hal.science/insu-01987256v1,file,ART,2019
320,HAL, Zone atelier bassin du Rhône,2607990,"C. Poirier, A. L. Achard, Y. F. Le Lay, D. Roux-Michollet, F. Arnaud, et al.. Taking socio-ecology at its word: two ethical foundations for the ""socio-ecological"" approach confronted to the specific case of a large LTSER. 2nd Garden Route Interface Meeting (GRIM), Oct 2018, Sedgefield, South Africa. pp.1, 2018. ⟨hal-02607990⟩",https://hal.inrae.fr/hal-02607990v1,notice,POSTER,2018
321,HAL, Zone atelier bassin du Rhône,2607850,C. Poirier. La recherche socio-écologique de long terme. Une analyse conceptuelle des publications de la Zone Atelier Bassin du Rhône. Sciences de l'environnement. 2018. ⟨hal-02607850⟩,https://hal.inrae.fr/hal-02607850v1,file,MEM,2018
322,HAL, Zone atelier Alpes,2605732,"Baptiste Nettier. Les Alpages sentinelles : Prendre en charge collectivement la problématique de l’adaptation au changement climatique sur les alpages. Assemblée Générale de la Zone Atelier Alpes,, Jan 2017, Grenoble, France. pp.14. ⟨hal-02605732⟩",https://hal.inrae.fr/hal-02605732v1,notice,COMM,2017
323,HAL, Zone atelier bassin du Rhône,2605665,"Sylvie Morardet, M. Jourdren, P.E. Cérésil. Délibérer pour évaluer les services écosystémiques : quel intérêt ?. Séminaire de la Zone Atelier Bassin du Rhône : les services écosystémiques pour la gestion des milieux aquatiques : Pourquoi ? Pourquoi pas ?, Jan 2016, Villeurbanne, France. pp.24. ⟨hal-02605665⟩",https://hal.inrae.fr/hal-02605665v1,notice,COMM,2016
324,HAL, Zone atelier Alpes,2601494,"Laurent Dobremez, Baptiste Nettier, B. Caraguel, O. Senn. Vers un diagnostic pastoral partagé : le cas de l'alpage de La Grande Cabane dans la réserve naturelle des hauts plateaux du Vercors. [Rapport de recherche] irstea. 2013, pp.51. ⟨hal-02601494⟩",https://hal.inrae.fr/hal-02601494v1,notice,REPORT,2013
325,HAL, Zone atelier Alpes,2600971,"A. Doré. Enjeux environnementaux et recomposition des identités professionnelles des éleveurs dans le parc naturel régional du Vercors. [Rapport de recherche] irstea. 2013, pp.55. ⟨hal-02600971⟩",https://hal.inrae.fr/hal-02600971v1,notice,REPORT,2013
326,HAL, Zone atelier bassin du Rhône,2600280,E. Jacob. Débits et incertitudes issus d’enregistrements de niveau et de vitesse par radar sur des cours d’eau de montagne à lit instable. Sciences de l'environnement. 2014. ⟨hal-02600280⟩,https://hal.inrae.fr/hal-02600280v1,file,MEM,2014
327,HAL, Zone atelier bassin du Rhône,2600041,E. Jacob. Débits et incertitudes issus d’enregistrements de niveau et de vitesse par radar sur des cours d'eau de montagne à lit instable. Sciences de l'environnement. 2014. ⟨hal-02600041⟩,https://hal.inrae.fr/hal-02600041v1,file,MEM,2014
328,HAL, Zone atelier Alpes,2599249,"Baptiste Nettier. Les Alpages Sentinelles : professionnels et chercheurs travaillent ensemble pour s'adapter au changement climatique. Séminaire Zone-Atelier Alpes, Dec 2013, Bourg d'Oisans, France. pp.17. ⟨hal-02599249⟩",https://hal.inrae.fr/hal-02599249v1,notice,COMM,2013
329,HAL, Zone atelier Alpes,2597597,"Isabelle Mauz, T. Peltola, C. Granjou, S. van Bommel, A. Buijs. How scientific visions matter: insights from three long-term socio-ecological research (LTSER) platforms under construction in Europe. Environmental Science & Policy, 2012, 19-20, pp.90-99. ⟨10.1016/j.envsci.2012.02.005⟩. ⟨hal-02597597⟩",https://hal.inrae.fr/hal-02597597v1,notice,ART,2012
330,HAL, Zone atelier bassin du Rhône,2595463,"Frédéric Liébault, M. Cassel, Hugo Jantzi, Sandrine Tacon, N. Talaska. Régime sédimentaire et morphologie des rivières en tresses alpines et méditerranéennes. [Rapport de recherche] irstea. 2010, pp.27. ⟨hal-02595463⟩",https://hal.inrae.fr/hal-02595463v1,notice,REPORT,2010
331,HAL, Zone atelier bassin du Rhône,2595035,"J. Guerrin, F. Grelot. Le Rhône et ses références en cas de transfert d'exposition aux inondations. Une approche politique. Journées d'étude inter-ZA (Zone Atelier Loire-Zone Atelier Bassin du Rhône), Dec 2010, Blois. ⟨hal-02595035⟩",https://hal.inrae.fr/hal-02595035v1,notice,COMM,2010
332,HAL, Zone atelier Loire,2595035,"J. Guerrin, F. Grelot. Le Rhône et ses références en cas de transfert d'exposition aux inondations. Une approche politique. Journées d'étude inter-ZA (Zone Atelier Loire-Zone Atelier Bassin du Rhône), Dec 2010, Blois. ⟨hal-02595035⟩",https://hal.inrae.fr/hal-02595035v1,notice,COMM,2010
333,HAL, Zone atelier Loire,2594841,"Christine Poulard. Gérer les crues à l'échelle du bassin versant : une évidence théorique, des difficultés pratiques. Journées d'étude inter-Zones Ateliers (Zone Atelier Loire-Zone Atelier Bassin du Rhône) ""Risque d'inondation, vulnérabilité et résilience. Regards croisés Loire Rhône"", Dec 2010, Blois, France. pp.30. ⟨hal-02594841⟩",https://hal.inrae.fr/hal-02594841v1,notice,COMM,2010
334,HAL, Zone atelier bassin du Rhône,2594841,"Christine Poulard. Gérer les crues à l'échelle du bassin versant : une évidence théorique, des difficultés pratiques. Journées d'étude inter-Zones Ateliers (Zone Atelier Loire-Zone Atelier Bassin du Rhône) ""Risque d'inondation, vulnérabilité et résilience. Regards croisés Loire Rhône"", Dec 2010, Blois, France. pp.30. ⟨hal-02594841⟩",https://hal.inrae.fr/hal-02594841v1,notice,COMM,2010
335,HAL, Zone atelier Alpes,2593641,"C. Granjou, Isabelle Mauz. L'équipement du travail de production de données en écologie : l'exemple de la constitution de la zone atelier Alpes. Revue d'Anthropologie des Connaissances, 2010, 5 (2), pp.287-301. ⟨hal-02593641⟩",https://hal.inrae.fr/hal-02593641v1,notice,ART,2010
336,HAL, Zone atelier Alpes,2592545,"Laurent Dobremez, Baptiste Nettier. Transformations des couplages espaces x systèmes d'exploitations agro-pastorales. Zone-Atelier Alpes : Rencontre avec les partenaires régionaux, Nov 2009, Saint Martin d'Hères, France. pp.9. ⟨hal-02592545⟩",https://hal.inrae.fr/hal-02592545v1,notice,COMM,2009
337,HAL, Zone atelier bassin du Rhône,2590227,"J.F. Perrin, J.P. Asté. Les outils d'intégration des connaissances : l'exemple de l'Yzeron. 3ème journée technique de l'OTHU : Les petites rivières périurbaines, Lyon, FRA, 25 janvier 2007, 2007, pp.102-107. ⟨hal-02590227⟩",https://hal.inrae.fr/hal-02590227v1,notice,COMM,2007
338,HAL, Zone atelier bassin du Rhône,2587493,"A. Clémens, D. Graillot, J.P. Bravard, J.F. Perrin. La Zone Atelier Bassin du Rhône (ZABR) : un observatoire pour les scientifiques et les acteurs opérationnels mobilisés sur la gestion durable des hydrosystèmes du Rhône. 6éme Conférence Internationale EWRA 2005, Menton, 7-9 septembre 2005, 2005, pp.1. ⟨hal-02587493⟩",https://hal.inrae.fr/hal-02587493v1,notice,COMM,2005
339,HAL, Zone atelier Plaine et Val de Sèvre,2511766,"Caitriona Carter, Elsa Berthet, Christophe Boschet, Gabrielle Bouleau, Vincent Bretagnolle, et al.. La gouvernance de la biodiversité en Nouvelle-Aquitaine : enjeux et défis. Bretagnolle, V. Rapport Ecobiose, pp.1-34, 2020. ⟨hal-02511766⟩",https://hal.science/hal-02511766v1,file,COUV,2020
340,HAL, Zone atelier Armorique,2494393,"Morgane E.T. Hervé, Daniel Cluzeau, Michel Renault, Martin Potthoff, Annegret Nicolai, et al.. Determination of the values associated to soil biodiversity in agriculture in Europe using an integrative approach between ecology, sociology and economy. Assemblée Générale de la Zone Atelier Armorique, Jun 2018, Rennes, France. ⟨hal-02494393⟩",https://univ-rennes.hal.science/hal-02494393v1,notice,COMM,2018
341,HAL, Zone atelier Plaine et Val de Sèvre,2472269,"Alexandre Millon, Cécile Danovaro, Thierry Printemps, Alain Leroux, Almut Schlaich, et al.. Disentangling the effects of environmental conditions on wintering and breeding grounds on age-specific survival rates in a trans-Saharan migratory raptor. Journal of Avian Biology, 2019, 50 (9), ⟨10.1111/jav.02233⟩. ⟨hal-02472269⟩",https://amu.hal.science/hal-02472269v1,file,ART,2019
342,HAL, Zone atelier bassin du Rhône,2462465,"Franck Scherrer, Jean-Baptiste Bahers. Entretien. Flux - Cahiers scientifiques internationaux Réseaux et territoires, 2019, N°116-117 (2), pp.192. ⟨10.3917/flux1.116.0192⟩. ⟨halshs-02462465⟩",https://shs.hal.science/halshs-02462465v1,annex,ART,2019
343,HAL, Zone atelier Alpes,2420184,"Sonia Chardonnel, Sandrine Depeau. Observer et/ou enquêter la mobilité humaine : du recueil aux analyses potentielles des déplacements. Invitation séminaire fermé TRACES Zone Atelier Alpes, Feb 2014, Grenoble, France. ⟨halshs-02420184⟩",https://shs.hal.science/halshs-02420184v1,notice,COMM,2014
344,HAL, Zone atelier Pyrénées Garonne,2417667,"Émilie Andrieu, Sylvie Ladet, François Calatayud, Julien Blanco, Anne Sourdril, et al.. Trees in agricultural landscapes: understanding past changes for a better management strategies. 4th World Congress on Agroforestry, May 2019, Montpellier, France. pp.524, 2019. ⟨hal-02417667⟩",https://hal.science/hal-02417667v1,file,POSTER,2019
345,HAL, Zone atelier Loire,2415081,"Anatole Danto. Langues et dialectes à l’interface terre-mer : les côtes sablo-vaseuses vectrices d’adaptations aux changements ? Ethnographies et écolinguistiques en Loire (France), à Kihnu (Estonie) et en Frise (Allemagne). Langues, changements et adaptations : ethnographies et écolinguistiques des communautés côtières nord européennes à l’aune du XXIème siècle, RTPi ApoliMer; ESC; EMI; CNRS, Dec 2019, Plouzané, France. ⟨hal-02415081⟩",https://hal.science/hal-02415081v1,notice,COMM,2019
346,HAL, Zone atelier Alpes,2391502,"T. Spiegelberger, V. Girard, P. Choler. Focus - Le dispositif « Sentinelles des Alpes » de la Zone atelier Alpes : un outil et une démarche pour réussir l'adaptation. Sciences Eaux & Territoires, 2019, 28, pp.82-83. ⟨10.14758/SET-REVUE.2019.2.17⟩. ⟨hal-02391502⟩",https://hal.science/hal-02391502v1,file,ART,2019
347,HAL, Zone atelier Brest Iroise,2375451,"Anatole Danto. Les savoirs écologiques locaux et traditionnels en contextes marin et côtier : vers une légitimation d’un patrimoine culturel immatériel ?. Le patrimoine maritime en question : inventorier, numériser, partager le patrimoine maritime, Université de Bretagne Occidentale; UMR LETG; EA CFV; EA HCTI; IUEM; IBSHS, Nov 2019, Plouzané, France. ⟨hal-02375451⟩",https://hal.science/hal-02375451v1,notice,COMM,2019
348,HAL, Zone atelier Plaine et Val de Sèvre,2364825,"Paul Deroulers, Bertrand Gauffre, S. Emeriau, A. Harismendy, V. Bretagnolle. Towards a standardized experimental protocol to investigate interactions between weed seeds and ground beetles (Carabidae, Coleoptera). Arthropod-Plant Interactions, 2020, 14 (1), pp.127-138. ⟨10.1007/s11829-019-09721-z⟩. ⟨hal-02364825⟩",https://hal.science/hal-02364825v1,notice,ART,2020
349,HAL, Zone atelier Loire,2344128,"Anatole Danto, Jules Danto, Gilles Chosson. Inventaire des pratiques traditionnelles des pêcheurs aux engins et aux filets de Loire-Atlantique : rapport d'étape. [Rapport Technique] Ministère de la culture et de la communication. 2019. ⟨hal-02344128⟩",https://hal.science/hal-02344128v1,notice,REPORT,2019
